ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-12 04:00:00,8389.595794735746,-2979.6902153974415,5776.053554992233,8389.595794735746,8389.595794735746,-6832.855699689032,-6832.855699689032,-6832.855699689032,-7857.823318712162,-7857.823318712162,-7857.823318712162,1024.9676190231294,1024.9676190231294,1024.9676190231294,0.0,0.0,0.0,1556.7400950467136
2024-10-12 05:00:00,8392.64258741278,-137.12841029863108,8467.380322244539,8392.64258741278,8392.64258741278,-4202.745603188681,-4202.745603188681,-4202.745603188681,-5185.374344570185,-5185.374344570185,-5185.374344570185,982.6287413815039,982.6287413815039,982.6287413815039,0.0,0.0,0.0,4189.896984224099
2024-10-12 06:00:00,8395.689380089816,3167.242881748746,12147.717382972683,8395.689380089816,8395.689380089816,-623.2276356125747,-623.2276356125747,-623.2276356125747,-1558.3469864354477,-1558.3469864354477,-1558.3469864354477,935.1193508228727,935.1193508228727,935.1193508228727,0.0,0.0,0.0,7772.461744477241
2024-10-12 07:00:00,8398.736172766852,6171.991229303989,15290.741167909891,8398.736172766852,8398.736172766852,2422.010456208723,2422.010456208723,2422.010456208723,1539.1415567961312,1539.1415567961312,1539.1415567961312,882.8688994125918,882.8688994125918,882.8688994125918,0.0,0.0,0.0,10820.746628975576
2024-10-12 08:00:00,8401.782965443888,7958.796636869504,16601.520398337303,8401.782965443888,8401.782965443888,3933.4648002312497,3933.4648002312497,3933.4648002312497,3107.1249395726963,3107.1249395726963,3107.1249395726963,826.3398606585531,826.3398606585531,826.3398606585531,0.0,0.0,0.0,12335.247765675138
2024-10-12 09:00:00,8404.829758120924,8115.202504701581,16474.859983090875,8404.829758120924,8404.829758120924,3923.505250012657,3923.505250012657,3923.505250012657,3157.481391343937,3157.481391343937,3157.481391343937,766.0238586687195,766.0238586687195,766.0238586687195,0.0,0.0,0.0,12328.335008133581
2024-10-12 10:00:00,8407.87655079796,7030.992043584085,15974.562138332052,8407.87655079796,8407.87655079796,3128.3217529863623,3128.3217529863623,3128.3217529863623,2425.8842032125744,2425.8842032125744,2425.8842032125744,702.437549773787,702.437549773787,702.437549773787,0.0,0.0,0.0,11536.198303784324
2024-10-12 11:00:00,8410.923343474997,6191.428630876129,15097.370071293648,8410.923343474997,8410.923343474997,2323.1896924340035,2323.1896924340035,2323.1896924340035,1687.0713968565628,1687.0713968565628,1687.0713968565628,636.1182955774398,636.1182955774398,636.1182955774398,0.0,0.0,0.0,10734.113035909
2024-10-12 12:00:00,8413.970136152033,6156.759059248205,14844.052353317593,8413.970136152033,8413.970136152033,1909.0201392287026,1909.0201392287026,1909.0201392287026,1341.4004706159938,1341.4004706159938,1341.4004706159938,567.6196686127096,567.6196686127096,567.6196686127096,0.0,0.0,0.0,10322.990275380736
2024-10-12 13:00:00,8417.016928829069,6138.409833648089,14717.244758904073,8417.016928829069,8417.016928829069,2015.185577613695,2015.185577613695,2015.185577613695,1517.6787441840609,1517.6787441840609,1517.6787441840609,497.50683342963396,497.50683342963396,497.50683342963396,0.0,0.0,0.0,10432.202506442763
2024-10-12 14:00:00,8420.063721506105,6731.203387016545,15699.563946632048,8420.063721506105,8420.063721506105,2772.7508941373553,2772.7508941373553,2772.7508941373553,2346.399047270415,2346.399047270415,2346.399047270415,426.35184686694106,426.35184686694106,426.35184686694106,0.0,0.0,0.0,11192.81461564346
2024-10-12 15:00:00,8423.110514183141,8311.797587802746,17198.320198399204,8423.110514183141,8423.110514183141,4286.667162884213,4286.667162884213,4286.667162884213,3931.938240686231,3931.938240686231,3931.938240686231,354.7289221979823,354.7289221979823,354.7289221979823,0.0,0.0,0.0,12709.777677067355
2024-10-12 16:00:00,8426.157306860177,10208.410044392453,18864.37066863669,8426.157306860177,8426.157306860177,6279.903203858657,6279.903203858657,6279.903203858657,5996.693501896942,5996.693501896942,5996.693501896942,283.20970196171504,283.20970196171504,283.20970196171504,0.0,0.0,0.0,14706.060510718835
2024-10-12 17:00:00,8429.204099537214,11928.784130996353,20661.536348863276,8429.204099537214,8429.204099537214,7879.101518384551,7879.101518384551,7879.101518384551,7666.742934477906,7666.742934477906,7666.742934477906,212.35858390664538,212.35858390664538,212.35858390664538,0.0,0.0,0.0,16308.305617921764
2024-10-12 18:00:00,8432.25089221425,11965.956306605796,21051.176110757722,8432.25089221425,8432.25089221425,7977.655304714967,7977.655304714967,7977.655304714967,7834.927160844274,7834.927160844274,7834.927160844274,142.72814387069403,142.72814387069403,142.72814387069403,0.0,0.0,0.0,16409.906196929216
2024-10-12 19:00:00,8435.297684891286,9789.443951786696,18731.303671036854,8435.297684891286,8435.297684891286,6030.113355967501,6030.113355967501,6030.113355967501,5955.258657758331,5955.258657758331,5955.258657758331,74.85469820917028,74.85469820917028,74.85469820917028,0.0,0.0,0.0,14465.411040858788
2024-10-12 20:00:00,8438.344477568322,6434.226555313737,15282.191577392095,8438.344477568322,8438.344477568322,2593.050034576625,2593.050034576625,2593.050034576625,2583.795988008351,2583.795988008351,2583.795988008351,9.254046568274273,9.254046568274273,9.254046568274273,0.0,0.0,0.0,11031.394512144947
2024-10-12 21:00:00,8441.391270245358,2989.79003572452,11876.678056563742,8441.391270245358,8441.391270245358,-966.0938712185323,-966.0938712185323,-966.0938712185323,-912.5113050525306,-912.5113050525306,-912.5113050525306,-53.58256616600196,-53.58256616600196,-53.58256616600196,0.0,0.0,0.0,7475.297399026826
2024-10-12 22:00:00,8444.438062922394,419.50763228245563,9451.366037941954,8444.438062922394,8444.438062922394,-3446.008157130657,-3446.008157130657,-3446.008157130657,-3332.8159247832723,-3332.8159247832723,-3332.8159247832723,-113.1922323473848,-113.1922323473848,-113.1922323473848,0.0,0.0,0.0,4998.429905791738
2024-10-12 23:00:00,8447.484854262608,-441.2952071442159,8407.736117679293,8447.484854262608,8447.484854262608,-4658.856336578009,-4658.856336578009,-4658.856336578009,-4489.712461393422,-4489.712461393422,-4489.712461393422,-169.14387518458736,-169.14387518458736,-169.14387518458736,0.0,0.0,0.0,3788.6285176845986
2024-10-13 00:00:00,8450.531645602821,-1515.33217114189,7383.406094495847,8450.531645602821,8450.531645602821,-5392.233004338009,-5392.233004338009,-5392.233004338009,-5171.191581138658,-5171.191581138658,-5171.191581138658,-221.04142319935,-221.04142319935,-221.04142319935,0.0,0.0,0.0,3058.2986412648124
2024-10-13 01:00:00,8453.578436943037,-2325.2802340336966,6306.474776370954,8453.578436943037,8453.578436943037,-6512.544059252651,-6512.544059252651,-6512.544059252651,-6244.017420480913,-6244.017420480913,-6244.017420480913,-268.52663877173825,-268.52663877173825,-268.52663877173825,0.0,0.0,0.0,1941.0343776903856
2024-10-13 02:00:00,8456.625228283248,-3948.7655332106633,5079.5402164567595,8456.625228283248,8456.625228283248,-8027.3290780534535,-8027.3290780534535,-8027.3290780534535,-7716.047500099175,-7716.047500099175,-7716.047500099175,-311.28157795427813,-311.28157795427813,-311.28157795427813,0.0,0.0,0.0,429.2961502297949
2024-10-13 03:00:00,8459.672019623464,-5302.108437461251,3966.6557199025287,8459.672019623464,8459.672019623464,-8972.728053330247,-8972.728053330247,-8972.728053330247,-8623.697390766169,-8623.697390766169,-8623.697390766169,-349.0306625640796,-349.0306625640796,-349.0306625640796,0.0,0.0,0.0,-513.0560337067836
2024-10-13 04:00:00,8462.718810963677,-4248.526269026284,4262.459384127015,8462.718810963677,8462.718810963677,-8239.365668398063,-8239.365668398063,-8239.365668398063,-7857.823318695172,-7857.823318695172,-7857.823318695172,-381.5423497028907,-381.5423497028907,-381.5423497028907,0.0,0.0,0.0,223.3531425656147
2024-10-13 05:00:00,8465.765602303893,-1771.5466814891947,7283.248977179851,8465.765602303893,8465.765602303893,-5594.0047330679945,-5594.0047330679945,-5594.0047330679945,-5185.374344702845,-5185.374344702845,-5185.374344702845,-408.63038836515057,-408.63038836515057,-408.63038836515057,0.0,0.0,0.0,2871.760869235898
2024-10-13 06:00:00,8468.812393644106,1824.612394448938,10774.959401483891,8468.812393644106,8468.812393644106,-1988.50164347102,-1988.50164347102,-1988.50164347102,-1558.3469865764498,-1558.3469865764498,-1558.3469865764498,-430.1546568945694,-430.1546568945694,-430.1546568945694,0.0,0.0,0.0,6480.3107501730865
2024-10-13 07:00:00,8471.85918498432,4849.9564857730775,13765.04164105753,8471.85918498432,8471.85918498432,1093.1199773150418,1093.1199773150418,1093.1199773150418,1539.1415568580574,1539.1415568580574,1539.1415568580574,-446.02157954301555,-446.02157954301555,-446.02157954301555,0.0,0.0,0.0,9564.979162299362
2024-10-13 08:00:00,8474.905976324535,6756.129434356633,15431.757259707443,8474.905976324535,8474.905976324535,2650.9408148082734,2650.9408148082734,2650.9408148082734,3107.1249395969544,3107.1249395969544,3107.1249395969544,-456.1841247886803,-456.1841247886803,-456.1841247886803,0.0,0.0,0.0,11125.846791132808
2024-10-13 09:00:00,8477.952767664749,7040.286928519831,15579.403583692196,8477.952767664749,8477.952767664749,2696.839999138241,2696.839999138241,2696.839999138241,3157.481391363086,3157.481391363086,3157.481391363086,-460.6413922248454,-460.6413922248454,-460.6413922248454,0.0,0.0,0.0,11174.79276680299
2024-10-13 10:00:00,8480.999559004964,5887.230970960225,14936.901839777625,8480.999559004964,8480.999559004964,1966.446404154202,1966.446404154202,1966.446404154202,2425.88420324538,2425.88420324538,2425.88420324538,-459.43779909117814,-459.43779909117814,-459.43779909117814,0.0,0.0,0.0,10447.445963159165
2024-10-13 11:00:00,8484.046350345177,5186.096166376406,14270.31959941975,8484.046350345177,8484.046350345177,1234.4095154084064,1234.4095154084064,1234.4095154084064,1687.071396824888,1687.071396824888,1687.071396824888,-452.6618814164814,-452.6618814164814,-452.6618814164814,0.0,0.0,0.0,9718.455865753584
2024-10-13 12:00:00,8487.093141685391,4828.152458812974,13785.053859750205,8487.093141685391,8487.093141685391,900.9557420577783,900.9557420577783,900.9557420577783,1341.400470619901,1341.400470619901,1341.400470619901,-440.44472856212263,-440.44472856212263,-440.44472856212263,0.0,0.0,0.0,9388.04888374317
2024-10-13 13:00:00,8490.139933025606,4906.802108028288,14069.358145273492,8490.139933025606,8490.139933025606,1094.7206707279038,1094.7206707279038,1094.7206707279038,1517.6787441654792,1517.6787441654792,1517.6787441654792,-422.95807343757605,-422.95807343757605,-422.95807343757605,0.0,0.0,0.0,9584.86060375351
2024-10-13 14:00:00,8493.18672436582,6425.462915049313,15265.91685070409,8493.18672436582,8493.18672436582,1945.9869834612148,1945.9869834612148,1945.9869834612148,2346.39904730932,2346.39904730932,2346.39904730932,-400.4120638481055,-400.4120638481055,-400.4120638481055,0.0,0.0,0.0,10439.173707827034
2024-10-13 15:00:00,8496.233515706033,7343.253377394534,16665.076696572218,8496.233515706033,8496.233515706033,3558.8854973569346,3558.8854973569346,3558.8854973569346,3931.938240740005,3931.938240740005,3931.938240740005,-373.0527433830707,-373.0527433830707,-373.0527433830707,0.0,0.0,0.0,12055.119013062967
2024-10-13 16:00:00,8499.280307046249,9781.586489624902,18823.279258288803,8499.280307046249,8499.280307046249,5655.534229116914,5655.534229116914,5655.534229116914,5996.69350181644,5996.69350181644,5996.69350181644,-341.15927269952687,-341.15927269952687,-341.15927269952687,0.0,0.0,0.0,14154.814536163161
2024-10-13 17:00:00,8502.327098386462,11198.688630697572,20285.981489743954,8502.327098386462,8502.327098386462,7361.70201026087,7361.70201026087,7361.70201026087,7666.742934510001,7666.742934510001,7666.742934510001,-305.0409242491311,-305.0409242491311,-305.0409242491311,0.0,0.0,0.0,15864.029108647333
2024-10-13 18:00:00,8505.373889726676,11680.248506180184,20432.176988075094,8505.373889726676,8505.373889726676,7569.893275601009,7569.893275601009,7569.893275601009,7834.927160811238,7834.927160811238,7834.927160811238,-265.0338852102288,-265.0338852102288,-265.0338852102288,0.0,0.0,0.0,16075.267165327685
2024-10-13 19:00:00,8508.420681066891,10022.645551442514,18479.39433463458,8508.420681066891,8508.420681066891,5733.760753046803,5733.760753046803,5733.760753046803,5955.258657778824,5955.258657778824,5955.258657778824,-221.49790473202142,-221.49790473202142,-221.49790473202142,0.0,0.0,0.0,14242.181434113694
2024-10-13 20:00:00,8510.995150019593,6503.630138380596,15356.845258287112,8510.995150019593,8510.995150019593,2408.983165514566,2408.983165514566,2408.983165514566,2583.795987935496,2583.795987935496,2583.795987935496,-174.81282242093135,-174.81282242093135,-174.81282242093135,0.0,0.0,0.0,10919.97831553416
2024-10-13 21:00:00,8513.569618972295,2774.7753673667153,11700.342467291346,8513.569618972295,8513.569618972295,-1037.886320599312,-1037.886320599312,-1037.886320599312,-912.5113050985198,-912.5113050985198,-912.5113050985198,-125.37501550079232,-125.37501550079232,-125.37501550079232,0.0,0.0,0.0,7475.683298372983
2024-10-13 22:00:00,8516.144087924997,848.0063729186403,9356.730199952199,8516.144087924997,8516.144087924997,-3406.409726918828,-3406.409726918828,-3406.409726918828,-3332.8159247924254,-3332.8159247924254,-3332.8159247924254,-73.59380212640278,-73.59380212640278,-73.59380212640278,0.0,0.0,0.0,5109.734361006169
2024-10-13 23:00:00,8518.718556877699,-463.94030296472613,8246.2897655576,8518.718556877699,8518.718556877699,-4509.600299180399,-4509.600299180399,-4509.600299180399,-4489.712461383408,-4489.712461383408,-4489.712461383408,-19.887837796991533,-19.887837796991533,-19.887837796991533,0.0,0.0,0.0,4009.1182576972997
2024-10-14 00:00:00,8521.293025830399,-1049.3070633213351,7656.551535175675,8521.293025830399,8521.293025830399,-5135.873122269433,-5135.873122269433,-5135.873122269433,-5171.191581188536,-5171.191581188536,-5171.191581188536,35.31845891910181,35.31845891910181,35.31845891910181,0.0,0.0,0.0,3385.4199035609654
2024-10-14 01:00:00,8523.867494783102,-2153.8798803865598,6642.920046733775,8523.867494783102,8523.867494783102,-6152.4190041689135,-6152.4190041689135,-6152.4190041689135,-6244.017420508116,-6244.017420508116,-6244.017420508116,91.59841633920227,91.59841633920227,91.59841633920227,0.0,0.0,0.0,2371.448490614189
2024-10-14 02:00:00,8526.441963735802,-3540.153186793641,5251.022228614296,8526.441963735802,8526.441963735802,-7567.520978065514,-7567.520978065514,-7567.520978065514,-7716.0475001412515,-7716.0475001412515,-7716.0475001412515,148.52652207573857,148.52652207573857,148.52652207573857,0.0,0.0,0.0,958.9209856702882
2024-10-14 03:00:00,8529.016432688504,-4258.428610757911,4584.9643215452425,8529.016432688504,8529.016432688504,-8418.015684294303,-8418.015684294303,-8418.015684294303,-8623.697390791838,-8623.697390791838,-8623.697390791838,205.681706497534,205.681706497534,205.681706497534,0.0,0.0,0.0,111.00074839420085
2024-10-14 04:00:00,8531.590901641206,-3624.5154517383844,4963.184606715434,8531.590901641206,8531.590901641206,-7595.172850525271,-7595.172850525271,-7595.172850525271,-7857.823318678184,-7857.823318678184,-7857.823318678184,262.6504681529121,262.6504681529121,262.6504681529121,0.0,0.0,0.0,936.4180511159348
2024-10-14 05:00:00,8534.165370593908,-832.6285560774091,8085.260891447321,8534.165370593908,8534.165370593908,-4866.344529854182,-4866.344529854182,-4866.344529854182,-5185.374344661511,-5185.374344661511,-5185.374344661511,319.02981480732944,319.02981480732944,319.02981480732944,0.0,0.0,0.0,3667.820840739726
2024-10-14 06:00:00,8536.73983954661,2533.605118665971,11713.769289397467,8536.73983954661,8536.73983954661,-1183.9169900276615,-1183.9169900276615,-1183.9169900276615,-1558.3469864982608,-1558.3469864982608,-1558.3469864982608,374.4299964705988,374.4299964705988,374.4299964705988,0.0,0.0,0.0,7352.822849518949
2024-10-14 07:00:00,8539.314308499312,6009.004081407093,15036.202521320409,8539.314308499312,8539.314308499312,1967.618566692763,1967.618566692763,1967.618566692763,1539.1415568311158,1539.1415568311158,1539.1415568311158,428.4770098616475,428.4770098616475,428.4770098616475,0.0,0.0,0.0,10506.932875192075
2024-10-14 08:00:00,8541.888777452014,7951.082015258732,16654.977872071762,8541.888777452014,8541.888777452014,3587.939796748063,3587.939796748063,3587.939796748063,3107.1249395685377,3107.1249395685377,3107.1249395685377,480.81485717952523,480.81485717952523,480.81485717952523,0.0,0.0,0.0,12129.828574200077
2024-10-14 09:00:00,8544.463246404714,7812.614134974075,16539.101463068928,8544.463246404714,8544.463246404714,3688.588936635518,3688.588936635518,3688.588936635518,3157.4813913502985,3157.4813913502985,3157.4813913502985,531.1075452852195,531.1075452852195,531.1075452852195,0.0,0.0,0.0,12233.052183040232
2024-10-14 10:00:00,8547.037715357415,7197.336063985326,15885.02190733714,8547.037715357415,8547.037715357415,3004.9250181138323,3004.9250181138323,3004.9250181138323,2425.8842032125513,2425.8842032125513,2425.8842032125513,579.0408149012814,579.0408149012814,579.0408149012814,0.0,0.0,0.0,11551.962733471248
2024-10-14 11:00:00,8549.612184310117,6106.479489228854,15169.56783213149,8549.612184310117,8549.612184310117,2311.3949899494596,2311.3949899494596,2311.3949899494596,1687.0713968474495,1687.0713968474495,1687.0713968474495,624.32359310201,624.32359310201,624.32359310201,0.0,0.0,0.0,10861.007174259577
2024-10-14 12:00:00,8552.18665326282,6102.136541743653,14970.387520436529,8552.18665326282,8552.18665326282,2008.0896364460407,2008.0896364460407,2008.0896364460407,1341.4004706552942,1341.4004706552942,1341.4004706552942,666.6891657907466,666.6891657907466,666.6891657907466,0.0,0.0,0.0,10560.27628970886
2024-10-14 13:00:00,8554.761122215521,6398.668130284336,15350.58485305547,8554.761122215521,8554.761122215521,2223.574814445825,2223.574814445825,2223.574814445825,1517.6787441780302,1517.6787441780302,1517.6787441780302,705.8960702677948,705.8960702677948,705.8960702677948,0.0,0.0,0.0,10778.335936661346
2024-10-14 14:00:00,8557.335591168223,7102.257934678722,15959.428010659969,8557.335591168223,8557.335591168223,3088.1277589436245,3088.1277589436245,3088.1277589436245,2346.3990472620203,2346.3990472620203,2346.3990472620203,741.7287116816041,741.7287116816041,741.7287116816041,0.0,0.0,0.0,11645.463350111848
2024-10-14 15:00:00,8559.910060120925,8637.980908302588,17811.676223698367,8559.910060120925,8559.910060120925,4705.935950798315,4705.935950798315,4705.935950798315,3931.9382406647314,3931.9382406647314,3931.9382406647314,773.9977101335842,773.9977101335842,773.9977101335842,0.0,0.0,0.0,13265.84601091924
2024-10-14 16:00:00,8562.484529073627,10894.271014107864,19803.130089483802,8562.484529073627,8562.484529073627,6799.233490290914,6799.233490290914,6799.233490290914,5996.693501862534,5996.693501862534,5996.693501862534,802.5399884283817,802.5399884283817,802.5399884283817,0.0,0.0,0.0,15361.71801936454
2024-10-14 17:00:00,8565.058998026328,12758.151565937185,21353.27607348758,8565.058998026328,8565.058998026328,8493.96154789346,8493.96154789346,8493.96154789346,7666.74293446751,7666.74293446751,7666.74293446751,827.2186134259505,827.2186134259505,827.2186134259505,0.0,0.0,0.0,17059.02054591979
2024-10-14 18:00:00,8566.164066256792,12682.730906405423,21567.337057259247,8566.164066256792,8566.164066256792,8682.849567328618,8682.849567328618,8682.849567328618,7834.927160844539,7834.927160844539,7834.927160844539,847.9224064840788,847.9224064840788,847.9224064840788,0.0,0.0,0.0,17249.01363358541
2024-10-14 19:00:00,8567.269134487255,11052.62081929339,19866.748263693113,8567.269134487255,8567.269134487255,6819.82399881603,6819.82399881603,6819.82399881603,5955.258657888924,5955.258657888924,5955.258657888924,864.5653409271056,864.5653409271056,864.5653409271056,0.0,0.0,0.0,15387.093133303286
2024-10-14 20:00:00,8568.374202717718,7521.997818456077,16089.27781990366,8568.374202717718,8568.374202717718,3460.8817344742,3460.8817344742,3460.8817344742,2583.795987912017,2583.795987912017,2583.795987912017,877.0857465621824,877.0857465621824,877.0857465621824,0.0,0.0,0.0,12029.255937191918
2024-10-14 21:00:00,8569.479270948183,4200.66441888972,13194.996322790075,8569.479270948183,8569.479270948183,-27.065961993399437,-27.065961993399437,-27.065961993399437,-912.5113049774664,-912.5113049774664,-912.5113049774664,885.4453429840669,885.4453429840669,885.4453429840669,0.0,0.0,0.0,8542.413308954783
2024-10-14 22:00:00,8570.584339178646,1717.8333191501697,10681.723026902053,8570.584339178646,8570.584339178646,-2443.1877998385817,-2443.1877998385817,-2443.1877998385817,-3332.8159247250915,-3332.8159247250915,-3332.8159247250915,889.6281248865104,889.6281248865104,889.6281248865104,0.0,0.0,0.0,6127.396539340064
2024-10-14 23:00:00,8571.689407409109,524.2454394927169,9302.332607826182,8571.689407409109,8571.689407409109,-3600.0733378069344,-3600.0733378069344,-3600.0733378069344,-4489.712461373392,-4489.712461373392,-4489.712461373392,889.6391235664577,889.6391235664577,889.6391235664577,0.0,0.0,0.0,4971.616069602174
2024-10-15 00:00:00,8572.794475639572,-483.2608317845744,8977.145291245433,8572.794475639572,8572.794475639572,-4285.68851155851,-4285.68851155851,-4285.68851155851,-5171.191581189037,-5171.191581189037,-5171.191581189037,885.5030696305265,885.5030696305265,885.5030696305265,0.0,0.0,0.0,4287.105964081062
2024-10-15 01:00:00,8573.899543870035,-1650.9878878359928,7556.922570586984,8573.899543870035,8573.899543870035,-5366.754438326902,-5366.754438326902,-5366.754438326902,-6244.017420454584,-6244.017420454584,-6244.017420454584,877.2629821276811,877.2629821276811,877.2629821276811,0.0,0.0,0.0,3207.1451055431326
2024-10-15 02:00:00,8575.0046121005,-2847.2824497831994,5963.763798216956,8575.0046121005,8575.0046121005,-6851.068790816869,-6851.068790816869,-6851.068790816869,-7716.047500183326,-7716.047500183326,-7716.047500183326,864.9787093664569,864.9787093664569,864.9787093664569,0.0,0.0,0.0,1723.9358212836305
2024-10-15 03:00:00,8576.109680330963,-3445.916259530584,5054.607695210791,8576.109680330963,8576.109680330963,-7774.971944469405,-7774.971944469405,-7774.971944469405,-8623.697390728636,-8623.697390728636,-8623.697390728636,848.7254462592302,848.7254462592302,848.7254462592302,0.0,0.0,0.0,801.1377358615582
2024-10-15 04:00:00,8577.214748561426,-3073.8115953965203,5858.556154593248,8577.214748561426,8577.214748561426,-7029.231066397002,-7029.231066397002,-7029.231066397002,-7857.823318661193,-7857.823318661193,-7857.823318661193,828.5922522641921,828.5922522641921,828.5922522641921,0.0,0.0,0.0,1547.983682164424
2024-10-15 05:00:00,8578.319816791889,-135.3202512616653,8647.454031524032,8578.319816791889,8578.319816791889,-4380.6937516335165,-4380.6937516335165,-4380.6937516335165,-5185.374344601136,-5185.374344601136,-5185.374344601136,804.6805929676187,804.6805929676187,804.6805929676187,0.0,0.0,0.0,4197.6260651583725
2024-10-15 06:00:00,8579.424885022354,3463.1256948341565,12448.133568602265,8579.424885022354,8579.424885022354,-781.2440595566012,-781.2440595566012,-781.2440595566012,-1558.3469864200733,-1558.3469864200733,-1558.3469864200733,777.1029268634725,777.1029268634725,777.1029268634725,0.0,0.0,0.0,7798.180825465753
2024-10-15 07:00:00,8580.529953252817,6790.6088235317375,15462.205588466728,8580.529953252817,8580.529953252817,2285.122914210766,2285.122914210766,2285.122914210766,1539.1415568930408,1539.1415568930408,1539.1415568930408,745.9813573177245,745.9813573177245,745.9813573177245,0.0,0.0,0.0,10865.652867463583
2024-10-15 08:00:00,8581.63502148328,8402.04493140476,16982.892175235484,8581.63502148328,8581.63502148328,3818.57130715788,3818.57130715788,3818.57130715788,3107.124939543419,3107.124939543419,3107.124939543419,711.4463676144612,711.4463676144612,711.4463676144612,0.0,0.0,0.0,12400.20632864116
2024-10-15 09:00:00,8582.740089713743,7774.050230351122,16464.41433084245,8582.740089713743,8582.740089713743,3831.117046215359,3831.117046215359,3831.117046215359,3157.48139133751,3157.48139133751,3157.48139133751,673.6356548778484,673.6356548778484,673.6356548778484,0.0,0.0,0.0,12413.857135929102
2024-10-15 10:00:00,8583.845157944206,7153.483731536009,16208.419140574619,8583.845157944206,8583.845157944206,3058.5772795542102,3058.5772795542102,3058.5772795542102,2425.884203256025,2425.884203256025,2425.884203256025,632.6930762981847,632.6930762981847,632.6930762981847,0.0,0.0,0.0,11642.422437498417
2024-10-15 11:00:00,8584.950226174671,6307.926287653801,14951.868477806483,8584.950226174671,8584.950226174671,2275.8391152366034,2275.8391152366034,2275.8391152366034,1687.0713968157743,1687.0713968157743,1687.0713968157743,588.7677184208297,588.7677184208297,588.7677184208297,0.0,0.0,0.0,10860.789341411275
2024-10-15 12:00:00,8586.055294405134,5758.898468046252,14823.584927298063,8586.055294405134,8586.055294405134,1883.4135683354489,1883.4135683354489,1883.4135683354489,1341.4004706413123,1341.4004706413123,1341.4004706413123,542.0130976941365,542.0130976941365,542.0130976941365,0.0,0.0,0.0,10469.468862740583
2024-10-15 13:00:00,8587.160362635597,6328.823183025961,15173.45839250387,8587.160362635597,8587.160362635597,2010.2652418973973,2010.2652418973973,2010.2652418973973,1517.6787441905801,1517.6787441905801,1517.6787441905801,492.5864977068164,492.5864977068164,492.5864977068164,0.0,0.0,0.0,10597.425604532995
2024-10-15 14:00:00,8588.26543086606,6609.458463599838,15985.97147379474,8588.26543086606,8588.26543086606,2787.047492935638,2787.047492935638,2787.047492935638,2346.3990473009253,2346.3990473009253,2346.3990473009253,440.6484456347119,440.6484456347119,440.6484456347119,0.0,0.0,0.0,11375.312923801699
2024-10-15 15:00:00,8587.254242253388,8647.060878739643,17675.939554368426,8587.254242253388,8587.254242253388,4318.300568340672,4318.300568340672,4318.300568340672,3931.9382406296377,3931.9382406296377,3931.9382406296377,386.36232771103477,386.36232771103477,386.36232771103477,0.0,0.0,0.0,12905.55481059406
2024-10-15 16:00:00,8586.243053640716,10471.868786534675,19081.89859645527,8586.243053640716,8586.243053640716,6326.587642704103,6326.587642704103,6326.587642704103,5996.693501908624,5996.693501908624,5996.693501908624,329.8941407954773,329.8941407954773,329.8941407954773,0.0,0.0,0.0,14912.83069634482
2024-10-15 17:00:00,8585.231865028045,11861.02429631306,20991.475893015904,8585.231865028045,8585.231865028045,7938.155308743314,7938.155308743314,7938.155308743314,7666.742934480561,7666.742934480561,7666.742934480561,271.4123742627518,271.4123742627518,271.4123742627518,0.0,0.0,0.0,16523.38717377136
2024-10-15 18:00:00,8584.22067641537,12445.523743386482,21126.771790353072,8584.22067641537,8584.22067641537,8046.015174845792,8046.015174845792,8046.015174845792,7834.927160811502,7834.927160811502,7834.927160811502,211.08801403428922,211.08801403428922,211.08801403428922,0.0,0.0,0.0,16630.23585126116
2024-10-15 19:00:00,8583.209487802698,10227.964905700723,19237.191292076895,8583.209487802698,8583.209487802698,6104.353315947685,6104.353315947685,6104.353315947685,5955.258657820551,5955.258657820551,5955.258657820551,149.09465812713367,149.09465812713367,149.09465812713367,0.0,0.0,0.0,14687.562803750383
2024-10-15 20:00:00,8582.198299190028,6696.055999628336,15972.28841975138,8582.198299190028,8582.198299190028,2669.404718822273,2669.404718822273,2669.404718822273,2583.795988056355,2583.795988056355,2583.795988056355,85.60873076591803,85.60873076591803,85.60873076591803,0.0,0.0,0.0,11251.603018012302
2024-10-15 21:00:00,8581.187110577353,3533.43907281809,12034.571437683437,8581.187110577353,8581.187110577353,-891.7015248450923,-891.7015248450923,-891.7015248450923,-912.5113050234555,-912.5113050234555,-912.5113050234555,20.80978017836334,20.80978017836334,20.80978017836334,0.0,0.0,0.0,7689.485585732261
2024-10-15 22:00:00,8580.175921964683,1028.8319392811147,9687.087090392113,8580.175921964683,8580.175921964683,-3377.9350811947315,-3377.9350811947315,-3377.9350811947315,-3332.8159248105476,-3332.8159248105476,-3332.8159248105476,-45.11915638418391,-45.11915638418391,-45.11915638418391,0.0,0.0,0.0,5202.240840769951
2024-10-15 23:00:00,8579.16473335201,-714.9191880957046,8322.032609500233,8579.16473335201,8579.16473335201,-4601.703600064657,-4601.703600064657,-4601.703600064657,-4489.712461344286,-4489.712461344286,-4489.712461344286,-111.9911387203708,-111.9911387203708,-111.9911387203708,0.0,0.0,0.0,3977.4611332873537
